Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha_Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;FALSIFICACION;19/11/2016;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 8;DMG;DURAN;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 5;GUAYAS;NARANJAL;VARIOS;17/11/2016;BOLETA;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;FLAGRANTE;MUJER;32;ECUADOR
ZONA 5;GUAYAS;DAULE;RECEPTACION;19/11/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;18/11/2016;BOLETA;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;BOLETA;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;19/11/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;GUAYAS;NARANJAL;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VARIOS;18/11/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 8;DMG;DURAN;VARIOS;19/11/2016;BOLETA;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/11/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/11/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/11/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;BOLETA;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;MUJER;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;REBELION Y ATENTADO;17/11/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;BOLETA;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VIOLACION;18/11/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 7;EL ORO;ATAHUALPA;REBELION Y ATENTADO;18/11/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;BOLETA;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;MUJER;32;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;REBELION Y ATENTADO;18/11/2016;FLAGRANTE;MUJER;26;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;17/11/2016;BOLETA;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;BOLETA;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;SAMBORONDON;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;HERIDAS/LESIONES;18/11/2016;FLAGRANTE;MUJER;23;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;19/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/11/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;INVASIONES/ALLANAMIENTO;19/11/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;18/11/2016;FLAGRANTE;MUJER;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/11/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;MILAGRO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;19/11/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;BOLETA;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;17/11/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;MUJER;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/11/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;DURAN;ROBO DOMICILIO;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;HOMBRE;12;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;GUAYAS;MILAGRO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/11/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;19/11/2016;FLAGRANTE;MUJER;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;18/11/2016;BOLETA;HOMBRE;23;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;MUJER;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;MUJER;18;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;18/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;GUAYAS;ALFREDO BAQUERIZO MORENO;SECUESTRO EXPRESS;17/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;BALAO;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;17/11/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;MUJER;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;MUJER;21;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;18/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/11/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;DURAN;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;MUJER;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;INVASIONES/ALLANAMIENTO;19/11/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;MUJER;23;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/11/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;70;ECUADOR
ZONA 1;IMBABURA;IBARRA;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;54;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;47;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;18/11/2016;BOLETA;HOMBRE;46;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;19/11/2016;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 9;DMQ;QUITO;TENTATIVA DE ROBO;19/11/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 2;PICHINCHA;PEDRO MONCAYO;VARIOS;18/11/2016;BOLETA;HOMBRE;40;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 2;PICHINCHA;PEDRO MONCAYO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;MUJER;37;ECUADOR
ZONA 3;PASTAZA;PASTAZA;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 1;IMBABURA;OTAVALO;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;18/11/2016;BOLETA;HOMBRE;45;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;19/11/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 1;IMBABURA;OTAVALO;VARIOS;19/11/2016;FLAGRANTE;MUJER;31;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 2;NAPO;TENA;ASOCIACION ILICITA;17/11/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO DOMICILIO;17/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;MUJER;23;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;IMBABURA;IBARRA;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;19/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 1;IMBABURA;IBARRA;FALSIFICACION;17/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;19/11/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 7;LOJA;ESPINDOLA;DELITO AMBIENTAL;17/11/2016;FLAGRANTE;HOMBRE;66;ECUADOR
ZONA 7;LOJA;CALVAS;VARIOS;19/11/2016;BOLETA;HOMBRE;56;ECUADOR
ZONA 7;LOJA;CALVAS;HERIDAS/LESIONES;18/11/2016;FLAGRANTE;HOMBRE;55;ECUADOR
ZONA 9;DMQ;QUITO;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;58;ECUADOR
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;19/11/2016;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 7;LOJA;CATAMAYO;VARIOS;17/11/2016;BOLETA;HOMBRE;39;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;17/11/2016;FLAGRANTE;MUJER;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;DELITO AMBIENTAL;18/11/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 7;LOJA;PUYANGO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 7;LOJA;LOJA;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;17/11/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;17/11/2016;BOLETA;HOMBRE;35;ECUADOR
ZONA 7;LOJA;LOJA;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;19/11/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 7;LOJA;LOJA;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 7;LOJA;MACARA;HERIDAS/LESIONES;18/11/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 7;LOJA;LOJA;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;19/11/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 7;LOJA;ZAPOTILLO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 7;LOJA;ZAPOTILLO;VARIOS;19/11/2016;BOLETA;HOMBRE;32;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;17/11/2016;BOLETA;HOMBRE;21;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;17/11/2016;BOLETA;HOMBRE;30;ECUADOR
ZONA 7;LOJA;LOJA;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 7;LOJA;LOJA;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 7;LOJA;LOJA;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 7;LOJA;CATAMAYO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 9;DMQ;QUITO;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;MUJER;52;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;RECEPTACION;19/11/2016;FLAGRANTE;MUJER;55;ECUADOR
ZONA 5;LOS RIOS;BABA;VIOLACION;17/11/2016;FLAGRANTE;HOMBRE;49;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18/11/2016;BOLETA;HOMBRE;46;ECUADOR
ZONA 2;NAPO;TENA;VARIOS;17/11/2016;BOLETA;HOMBRE;47;ECUADOR
ZONA 5;LOS RIOS;VALENCIA;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;47;ECUADOR
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;HERIDAS/LESIONES;19/11/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;53;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;17/11/2016;BOLETA;HOMBRE;35;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;19/11/2016;BOLETA;HOMBRE;40;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 5;LOS RIOS;MONTALVO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;19/11/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 6;CAÑAR;AZOGUES;VARIOS;18/11/2016;FLAGRANTE;MUJER;42;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;MUJER;42;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;19/11/2016;BOLETA;HOMBRE;34;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ASOCIACION ILICITA;18/11/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;REBELION Y ATENTADO;17/11/2016;FLAGRANTE;MUJER;30;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;19/11/2016;BOLETA;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;17/11/2016;FLAGRANTE;MUJER;28;ECUADOR
ZONA 5;LOS RIOS;PUEBLO VIEJO;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;NARANJAL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;19/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;19/11/2016;BOLETA;HOMBRE;30;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;19/11/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;18/11/2016;FLAGRANTE;MUJER;29;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;HERIDAS/LESIONES;18/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;VARIOS;18/11/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;19/11/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;TENTATIVA DE ROBO;18/11/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;OTROS ROBOS;19/11/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;LOS RIOS;URDANETA;HURTO;18/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ASOCIACION ILICITA;19/11/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;18/11/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/11/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;17/11/2016;BOLETA;HOMBRE;18;ECUADOR
ZONA 5;LOS RIOS;VINCES;VARIOS;18/11/2016;FLAGRANTE;MUJER;19;ECUADOR
ZONA 5;GUAYAS;EMPALME;VARIOS;17/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;EMPALME;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;VARIOS;19/11/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;17/11/2016;BOLETA;HOMBRE;16;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HERIDAS/LESIONES;17/11/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;19/11/2016;FLAGRANTE;HOMBRE;14;ECUADOR
ZONA 5;LOS RIOS;URDANETA;RECEPTACION;17/11/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;RECEPTACION;17/11/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;17/11/2016;BOLETA;HOMBRE;66;ECUADOR
