Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
FEMICIDIO,ZONA 5,LOS RIOS,RURAL,FINCA,2017-02-19,REVOLVER            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,LOS RIOS,RURAL,FINCA,2017-02-19,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,CASA/VILLA,2017-02-19,CARTUCHERA          ,ACTOS DE ODIO,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,CASA/VILLA,2017-02-19,CARTUCHERA          ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2017-02-20,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 3,PASTAZA,RURAL,CASA/VILLA,2017-02-22,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,CASA/VILLA,2017-02-23,MACHETE             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CENTROS DE REHABILITACION SOCIAL,2017-02-23,CUERDA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,ZAMORA CHINCHIPE,RURAL,CASA/VILLA,2017-02-23,PISTOLA             ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-02-23,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,RIO,2017-02-23,MACHETE             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,"TIENDAS, MICROMERCADO, ABARROTES",2017-02-24,CUCHILLO            ,ROBO A PERSONAS,MUJER,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,URBANO,CANCHAS DE USO MULTIPLE,2017-02-23,TIJERAS,RIÑAS,HOMBRE,SOLTERO,BOLIVIA,
ASESINATO,ZONA 3,COTOPAXI,RURAL,VIA PUBLICA,2017-02-24,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2017-02-25,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 3,COTOPAXI,RURAL,QUEBRADAS,2017-02-23,CINTA DE EMBALAJE,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-02-26,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-02-26,CUCHILLO            ,RIÑAS,MUJER,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2017-02-25,SUBAMETRALLADORA    ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-02-26,PISTOLA             ,EMOCIONAL,HOMBRE,CASADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-02-26,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,INICIAL
SICARIATO,ZONA 6,CAÑAR,URBANO,VIA PUBLICA,2017-02-27,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,DIVORCIADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2017-02-27,REVOLVER            ,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,BASICA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,CASA/VILLA,2017-02-27,NINGUNA,MALTRATO,MUJER,DIVORCIADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2017-02-27,CUCHILLO            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 2,ORELLANA,URBANO,BARES,2017-02-27,PISTOLA             ,SENTIMENTAL,MUJER,CASADO,ECUADOR,ESPECIAL
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2017-02-25,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,CASA/VILLA,2017-02-28,OBJETO CONTUSO,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2017-02-27,REVOLVER            ,MALTRATO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,VIA PUBLICA,2017-02-28,MACHETE             ,MALTRATO,HOMBRE,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-02-28,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-03-01,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-03-01,OBJETO CONTUSO,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,NINGUNA
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,OTROS CENTROS DE DIVERSIÓN,2017-02-28,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-03-01,SOGA,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,ESMERALDAS,URBANO,PUERTOS,2017-03-01,PALO,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2017-03-01,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,FINCA,2017-03-01,MACHETE             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2017-03-03,PISTOLA             ,EMOCIONAL,HOMBRE,EN UNION DE HECHO,ECUADOR,SECUNDARIA
FEMICIDIO,ZONA 5,GUAYAS,RURAL,CASA/VILLA,2017-03-03,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,VIA PUBLICA,2017-03-04,CUCHILLO            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-03-04,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2017-03-04,REVOLVER            ,ROBO DE MOTOS,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 1,ESMERALDAS,RURAL,CASA/VILLA,2017-03-04,MACHETE             ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-03-05,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2017-03-06,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,RIO,2017-03-01,PRENDA TEXTIL,TRAFICO INTERNACIONAL DE DROGA,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-03-04,CUCHILLO            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,IMBABURA,URBANO,VIA PUBLICA,2017-03-04,ESCOPETA            ,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,FINCA,2017-03-07,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2017-03-07,PISTOLA             ,AMENAZA,MUJER,EN UNION DE HECHO,COLOMBIA,INICIAL
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-03-07,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,COLOMBIA,
HOMICIDIO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2017-03-11,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-03-11,NINGUNA,MALTRATO,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,FINCA,2017-02-27,NINGUNA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,FINCA,2017-02-27,NINGUNA,RIÑAS,HOMBRE,EN UNION DE HECHO,ECUADOR,BASICA
FEMICIDIO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,FINCA,2017-03-11,MACHETE             ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 3,CHIMBORAZO,URBANO,CASA/VILLA,2017-02-25,ROCA,ROBO DE MOTOS,HOMBRE,VIUDO,ECUADOR,NINGUNA
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2017-03-13,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2017-03-12,PISTOLA             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-03-07,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2017-03-14,PISTOLA             ,ROBO EN EJES VIALES O CARRETERAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-03-15,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,INTERIOR DE VEHICULO PARTICULAR,2017-03-14,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2017-03-14,PISTOLA             ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2017-03-13,CUERDA,MALTRATO,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2017-03-16,OTRO,ROBO DE MOTOS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 3,TUNGURAHUA,URBANO,VIA PUBLICA,2017-03-16,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,CASA/VILLA,2017-03-16,PISTOLA             ,RIÑAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,INTERIOR DE TAXI,2017-03-16,REVOLVER            ,EMOCIONAL,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-03-17,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-03-12,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 7,EL ORO,RURAL,HACIENDAS,2017-03-17,REVOLVER            ,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,BARES,2017-03-18,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2017-03-17,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,CASA/VILLA,2017-03-19,ROCA,ACTOS DE ODIO,HOMBRE,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2017-03-17,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,BARES,2017-03-19,CUCHILLO            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CENTROS COMERCIALES,2017-03-19,CUCHILLO            ,MALTRATO,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 2,ORELLANA,URBANO,CASA/VILLA,2017-03-17,ROCA,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,PARQUES Y PLAZAS,2017-03-19,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2017-03-19,OTRO,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,BASICA
HOMICIDIO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2017-03-19,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-03-20,CUCHILLO            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,CASA/VILLA,2017-03-20,CUCHILLO            ,MALTRATO,MUJER,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-03-20,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2017-03-21,PISTOLA             ,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 5,LOS RIOS,RURAL,HACIENDAS,2017-03-12,OBJETO CONTUSO,EMOCIONAL,HOMBRE,CASADO,ECUADOR,INICIAL
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,2017-03-22,REVOLVER            ,ACTOS DE ODIO,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA/VILLA,2017-03-22,ESCOPETA            ,SENTIMENTAL,MUJER,SOLTERO,COLOMBIA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2017-03-22,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2017-01-15,NINGUNA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-03-23,SOGA,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2017-03-23,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,TERRENO BALDIO,2017-03-23,ROCA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 3,CHIMBORAZO,URBANO,VIA PUBLICA,2017-03-24,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
HOMICIDIO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2017-03-24,CUCHILLO            ,MALTRATO,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 1,ESMERALDAS,RURAL,MAR,2017-03-23,PISTOLA             ,EMOCIONAL,HOMBRE,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,FINCA,2017-03-23,CARTUCHERA          ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,HOSTALES,2017-03-24,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 6,AZUAY,RURAL,VIA PUBLICA,2017-03-23,CARTUCHERA          ,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 3,CHIMBORAZO,URBANO,CASA/VILLA,2017-03-06,NINGUNA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2017-03-25,PISTOLA             ,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-03-26,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 1,ESMERALDAS,RURAL,HOTELES,2017-03-25,NINGUNA,EMOCIONAL,MUJER,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 5,LOS RIOS,URBANO,CASA/VILLA,2017-03-25,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-03-26,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,CASA/VILLA,2017-03-26,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,BOLIVAR,RURAL,CASA/VILLA,2017-03-26,CUCHILLO            ,ACTOS DE ODIO,MUJER,VIUDO,ECUADOR,NINGUNA
HOMICIDIO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,CASA/VILLA,2017-03-26,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2017-03-25,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-03-27,PISTOLA             ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 4,MANABI,RURAL,CASA/VILLA,2017-03-27,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,ELEMENTAL
HOMICIDIO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,2017-03-25,CUCHILLO            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,FINCA,2017-03-28,CARTUCHERA          ,SENTIMENTAL,MUJER,CASADO,ECUADOR,NINGUNA
FEMICIDIO,ZONA 1,SUCUMBIOS,URBANO,CASA/VILLA,2017-03-29,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-03-28,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-03-21,PISTOLA             ,SECUESTRO,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 7,LOJA,RURAL,FINCA,2017-03-25,MACHETE             ,EMOCIONAL,HOMBRE,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,VIA PUBLICA,2017-03-29,ROCA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2017-03-31,REVOLVER            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,FINCA,2017-03-31,REPETIDORA          ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,LOS RIOS,RURAL,FINCA,2017-03-31,CARTUCHERA          ,AMENAZA,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 3,COTOPAXI,RURAL,VIA PUBLICA,2017-03-30,MACHETE             ,SENTIMENTAL,HOMBRE,CASADO,ECUADOR,INICIAL
ASESINATO,ZONA 6,AZUAY,URBANO,TERRENO BALDIO,2017-03-31,CARTUCHERA          ,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,RIO,2017-03-31,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,RIO,2017-03-31,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,OTROS,
ASESINATO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,VIA PUBLICA,2017-04-01,MACHETE             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 1,ESMERALDAS,RURAL,CASA/VILLA,2017-04-01,ESCOPETA            ,MALTRATO,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,HACIENDAS,2017-04-01,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,HACIENDAS,2017-04-01,PISTOLA             ,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2017-04-02,SOGA,LINCHAMIENTO,HOMBRE,SOLTERO,REPUBLICA DOMINICANA,
ASESINATO,ZONA 3,TUNGURAHUA,RURAL,CASA/VILLA,2017-04-01,CINTA DE EMBALAJE,ROBO A DOMICILIOS,MUJER,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 6,AZUAY,URBANO,TERRENO BALDIO,2017-04-01,HIDROCARBUROS,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,INICIAL
ASESINATO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2017-02-14,PISTOLA             ,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,BASICA
FEMICIDIO,ZONA 6,AZUAY,URBANO,CASA/VILLA,2017-03-28,CUCHILLO            ,EMOCIONAL,MUJER,DIVORCIADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 1,ESMERALDAS,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2017-04-02,MACHETE             ,LINCHAMIENTO,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 6,AZUAY,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2017-04-04,CARTUCHERA          ,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,TERRENO BALDIO,2017-04-04,OBJETO CONTUSO,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-05,PISTOLA             ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2017-04-04,MACHETE             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2017-04-05,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2017-04-05,CARTUCHERA          ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2017-04-06,CUCHILLO            ,LITIGIO DE TIERRAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-05,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2017-04-03,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2017-04-07,MACHETE             ,ROBO DE MOTOS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 2,ORELLANA,RURAL,FINCA,2017-04-07,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,RURAL,MAR,2017-04-08,PISTOLA             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,NINGUNA
