Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
ASESINATO,ZONA 5,SANTA ELENA,URBANO,VIA PUBLICA,2018-03-04,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-01-08,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 2,ORELLANA,RURAL,CASA/VILLA,2018-01-01,PRENDA TEXTIL,MALTRATO,MUJER,EN UNION DE HECHO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-05,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 6,AZUAY,URBANO,HOSPITALES,2018-02-09,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2018-03-06,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2018-02-26,OBJETO CONTUSO,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,CASA/VILLA,2018-03-05,PISTOLA             ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,VIA PUBLICA,2018-03-07,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2018-03-08,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,IMBABURA,URBANO,VIA PUBLICA,2018-03-09,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,COLOMBIA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-09,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,COOPERATIVA DE TRANSPORTES,2018-03-09,,ROBO EN EJES VIALES O CARRETERAS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 1,SUCUMBIOS,URBANO,PARQUES Y PLAZAS,2018-03-10,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,LOJA,RURAL,FINCA,2018-02-11,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,RURAL,CASA/VILLA,2018-03-11,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2018-03-10,PISTOLA             ,ROBO A PERSONAS,HOMBRE,DIVORCIADO,ECUADOR,
FEMICIDIO,ZONA 4,MANABI,RURAL,FINCA,2018-03-11,ESCOPETA            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,ZAMORA CHINCHIPE,RURAL,CASA/VILLA,2018-03-11,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 2,NAPO,URBANO,CASA/VILLA,2018-03-11,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 4,MANABI,URBANO,QUINTAS,2018-03-13,CUCHILLO            ,EMOCIONAL,MUJER,SOLTERO,VENEZUELA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-03-14,,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,TERRENO BALDIO,2018-02-23,NINGUNA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-14,,AMENAZA,HOMBRE,SOLTERO,OTROS,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-14,,AMENAZA,MUJER,CASADO,ECUADOR,SUPERIOR
HOMICIDIO,ZONA 1,IMBABURA,RURAL,CASA/VILLA,2018-03-15,NINGUNA,MALTRATO,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-15,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,IMBABURA,URBANO,CASA/VILLA,2018-03-15,OBJETO CONTUSO,ACTOS DE ODIO,HOMBRE,DIVORCIADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-03-16,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2018-03-16,,ROBO DE MOTOS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,CASA/VILLA,2018-03-16,CUCHILLO            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2018-03-14,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2018-03-17,MACHETE             ,EMOCIONAL,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 1,CARCHI,RURAL,VIA PUBLICA,2018-03-18,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-17,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2018-03-18,,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-03-19,OBJETO CONTUSO,LINCHAMIENTO,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2018-03-19,CUCHILLO            ,RIÑAS,MUJER,CASADO,VENEZUELA,
ASESINATO,ZONA 5,BOLIVAR,RURAL,VIA PUBLICA,2018-03-18,,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2018-03-20,EXPLOSIVOS,TERRORISMO,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2018-03-20,EXPLOSIVOS,TERRORISMO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2018-03-20,EXPLOSIVOS,TERRORISMO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,RURAL,HACIENDAS,2018-03-19,PISTOLA             ,ROBO A PERSONAS,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,FINCA,2018-03-17,,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2018-03-03,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,URBANO,ALMACENES,2018-03-22,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-22,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 1,ESMERALDAS,RURAL,FINCA,2018-03-22,MACHETE             ,MALTRATO,MUJER,CASADO,ECUADOR,
HOMICIDIO,ZONA 5,GUAYAS,RURAL,HACIENDAS,2018-03-16,NINGUNA,EMOCIONAL,MUJER,CASADO,ECUADOR,
FEMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,CASA/VILLA,2018-03-23,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,CASA/VILLA,2018-03-23,BATE,EMOCIONAL,MUJER,EN UNION DE HECHO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-03-23,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-03-23,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-25,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-25,,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-25,,AMENAZA,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-25,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-25,,AMENAZA,HOMBRE,EN UNION DE HECHO,ECUADOR,
ASESINATO,ZONA 2,ORELLANA,RURAL,CASA/VILLA,2018-03-24,,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,ESCUELAS,2018-03-24,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-03-25,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 5,GUAYAS,RURAL,ESTADIOS,2018-03-25,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,CASA/VILLA,2018-03-25,,MALTRATO,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-03-26,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-03-26,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,IMBABURA,RURAL,TERRENO BALDIO,2018-03-26,CUCHILLO            ,ACTOS DE ODIO,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,RURAL,VIA PUBLICA,2018-03-26,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,CAÑAR,RURAL,VIA PUBLICA,2018-03-27,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-27,,AMENAZA,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,SANTA ELENA,URBANO,VIA PUBLICA,2018-03-27,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,COLOMBIA,
ASESINATO,ZONA 6,MORONA SANTIAGO,URBANO,CASA/VILLA,2018-03-27,,ROBO A DOMICILIOS,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2018-03-27,OTRO,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-03-29,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-03-25,,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2018-03-30,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2018-03-30,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2018-03-30,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,CASA/VILLA,2018-03-30,,AMENAZA,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2018-03-31,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2018-04-01,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
HOMICIDIO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2018-04-01,,SENTIMENTAL,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 3,COTOPAXI,RURAL,CENTROS DE REHABILITACION SOCIAL,2018-04-01,NINGUNA,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 7,ZAMORA CHINCHIPE,RURAL,FINCA,2018-04-01,,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2018-04-01,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
SICARIATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2018-04-02,PISTOLA             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2018-04-03,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 1,ESMERALDAS,RURAL,RESIDENCIALES,2018-04-03,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,IMBABURA,URBANO,VIA PUBLICA,2018-04-03,CUCHILLO            ,LINCHAMIENTO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2018-04-04,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 3,CHIMBORAZO,RURAL,CASA/VILLA,2018-03-15,NINGUNA,MALTRATO,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2018-03-20,EXPLOSIVOS,TERRORISMO,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,TERRENO BALDIO,2018-04-02,,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2018-04-06,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-04-08,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,DISCOTECAS,2018-04-08,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 3,CHIMBORAZO,URBANO,NIGHT CLUBS,2018-04-07,,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-04-08,,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2018-04-08,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,BARES,2018-04-08,NAVAJA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 1,ESMERALDAS,RURAL,CASA/VILLA,2018-04-08,MACHETE             ,MALTRATO,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2018-04-08,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CUARTOS EN CASA DE INQUILINATO,2018-04-09,,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,
FEMICIDIO,ZONA 9,D.M. QUITO,RURAL,VIA PUBLICA,2018-04-10,CUCHILLO            ,SENTIMENTAL,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2018-04-10,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 4,MANABI,URBANO,CASA/VILLA,2018-04-03,,MALTRATO,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,CASA/VILLA,2018-04-10,,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 1,SUCUMBIOS,RURAL,CASA/VILLA,2018-04-11,OBJETO CONTUSO,SENTIMENTAL,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2018-04-11,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 3,PASTAZA,URBANO,VIA PUBLICA,2018-04-12,NINGUNA,RIÑAS,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2018-04-11,REVOLVER            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,2018-04-12,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 6,MORONA SANTIAGO,URBANO,RIO,2018-04-12,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2018-04-12,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-04-12,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-04-13,,AMENAZA,HOMBRE,SOLTERO,VENEZUELA,
HOMICIDIO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,MAR,2018-04-13,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-04-14,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-04-15,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2018-04-14,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2018-04-14,,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
HOMICIDIO,ZONA 6,AZUAY,URBANO,CASA/VILLA,2018-04-13,,ROBO A DOMICILIOS,HOMBRE,DIVORCIADO,ECUADOR,
HOMICIDIO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2018-04-15,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-04-14,,RIÑAS,HOMBRE,EN UNION DE HECHO,ECUADOR,
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,BOSQUE Y RESERVAS ECOLOGICAS,2018-04-15,OBJETO CONTUSO,SENTIMENTAL,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2018-04-16,NINGUNA,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,RURAL,CASA/VILLA,2018-04-15,,VIOLACION FAMILIAR DIRECTO (PERSONA CONOCIDA),MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2018-04-16,PRENDA TEXTIL,ROBO A DOMICILIOS,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,LOCAL DE EVENTOS,2018-04-17,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-04-17,,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,
FEMICIDIO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2018-04-16,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,ELEMENTAL
HOMICIDIO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2018-04-18,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-04-19,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,URBANO,CASA/VILLA,2018-04-19,,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,SUCUMBIOS,URBANO,VIA PUBLICA,2018-04-19,REVOLVER            ,ROBO DE MOTOS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,RURAL,"FUNDACIONES, ASOCIACIONES Y ORGANIZACIONES",2018-04-19,,LITIGIO DE TIERRAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2018-04-20,CUCHILLO            ,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-04-19,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,BOLIVAR,RURAL,QUEBRADAS,2018-04-18,,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-04-21,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-04-21,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-04-21,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-03-23,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2018-04-20,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2018-04-21,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2018-04-21,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,MANABI,URBANO,TERRENO BALDIO,2018-04-20,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,TERRENO BALDIO,2018-04-21,OTRO,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 4,MANABI,RURAL,BARES,2018-04-21,,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2018-04-22,,ROBO DE MOTOS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 2,ORELLANA,RURAL,CASA/VILLA,2018-04-20,,MALTRATO,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,RURAL,TERRENO BALDIO,2018-04-21,PALO,ROBO DE CARROS,HOMBRE,DIVORCIADO,ECUADOR,
HOMICIDIO,ZONA 7,LOJA,URBANO,HOSTALES,2018-04-22,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ARGENTINA,
ASESINATO,ZONA 3,CHIMBORAZO,RURAL,MEDIA AGUA,2018-04-20,,RIÑAS,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2018-04-22,CUCHILLO            ,RIÑAS,MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2018-04-22,,RIÑAS,HOMBRE,EN UNION DE HECHO,ECUADOR,
ASESINATO,ZONA 5,SANTA ELENA,URBANO,PLAYA,2018-03-04,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,URBANO,CASA/VILLA,2018-04-21,,EMOCIONAL,HOMBRE,EN UNION DE HECHO,HONDURAS                                          ,
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2018-04-23,,MALTRATO,MUJER,CASADO,ECUADOR,
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2018-04-23,PRENDA TEXTIL,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,URBANO,MAR,2018-04-24,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2018-04-24,PISTOLA             ,ROBO A PERSONAS,HOMBRE,DIVORCIADO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2018-04-21,,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,VIA PUBLICA,2018-04-18,,ROBO A PERSONAS,HOMBRE,EN UNION DE HECHO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2018-04-26,,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,HOSPITALES,2018-04-27,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2018-04-24,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA NO DELIMITADA,ZONA NO DELIMITADA,RURAL,VIA PUBLICA,2018-04-27,ROCA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2018-04-28,PISTOLA             ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
