Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2022-01-30,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 6,CAÑAR,URBANO,VIA PUBLICA,2022-01-31,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2022-01-31,,AMENAZA,HOMBRE,EN UNION DE HECHO,COLOMBIA,
ASESINATO,ZONA 5,SANTA ELENA,URBANO,VIA PUBLICA,2022-01-31,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2022-01-31,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,URBANO,VIA PUBLICA,2022-01-31,,AMENAZA,HOMBRE,CASADO,ECUADOR,
ASESINATO,ZONA 6,AZUAY,RURAL,CASA/VILLA,2022-01-30,,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2022-01-29,,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,SANTA ELENA,URBANO,VIA PUBLICA,2022-01-28,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),MUJER,SOLTERO,ECUADOR,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2022-01-20,,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),MUJER,CASADO,ECUADOR,
