Tipo Muert.,Zona,Subzona,Area del Hecho,Lugar,Fecha Infraccion,Tipo Arma,Presunta Motivacion Observacion,Sexo,Estado Civil,Nacionalidad,Instruccion
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2016-04-18,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-04-21,TIJERAS,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-04-22,CORTO PUNZANTE,MALTRATO,HOMBRE,DIVORCIADO,ECUADOR,BASICA
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,CASA/VILLA,2016-04-09,NINGUNA,MALTRATO,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-24,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-24,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,FINCA,2016-04-24,MACHETE             ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 2,ORELLANA,RURAL,CASA/VILLA,2016-04-23,ESCOPETA            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2016-04-24,REVOLVER            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 5,GUAYAS,URBANO,BOSQUE Y RESERVAS ECOLOGICAS,2016-04-23,MACHETE             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,ELEMENTAL
ASESINATO,ZONA 9,D.M. QUITO,URBANO,ALMACENES,2016-04-25,OBJETO CONTUSO,DEUDAS,MUJER,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 1,ESMERALDAS,URBANO,PARQUES Y PLAZAS,2016-04-25,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,ESMERALDAS,URBANO,CASA/VILLA,2016-04-24,PISTOLA             ,RIÑAS,HOMBRE,EN UNION DE HECHO,COLOMBIA,
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-04-26,CUCHILLO            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,FINCA,2016-04-26,REPETIDORA          ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
HOMICIDIO,ZONA 3,TUNGURAHUA,URBANO,VIA PUBLICA,2016-01-01,NINGUNA,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,FINCA,2016-04-26,REVOLVER            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 3,CHIMBORAZO,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2016-04-26,NINGUNA,ROBO A PERSONAS,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-27,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,DIVORCIADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,RURAL,FINCA,2016-04-23,OTRO,DEUDAS,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-04-28,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2016-04-15,VENENO,EMOCIONAL,MUJER,SOLTERO,ECUADOR,NINGUNA
HOMICIDIO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-04-28,NINGUNA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,BOSQUE Y RESERVAS ECOLOGICAS,2016-04-29,ESCOPETA            ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2016-04-29,CARTUCHERA          ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2016-04-30,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 3,COTOPAXI,URBANO,INTERIOR DE VEHICULO PARTICULAR,2016-04-30,PRENDA TEXTIL,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 6,AZUAY,URBANO,QUEBRADAS,2016-04-30,ROCA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-04-30,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-04-30,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-01,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,ESMERALDAS,URBANO,PLAYA,2016-05-01,CUCHILLO            ,RIÑAS,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-01,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-05-01,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,FINCA,2016-04-29,MACHETE             ,AMENAZA,HOMBRE,VIUDO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,URBANO,FINCA,2016-04-29,MACHETE             ,AMENAZA,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-05-02,CUCHILLO            ,ACTOS DE ODIO,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-05-02,NINGUNA,ROBO DE CARROS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-05-03,CUCHILLO            ,RIÑAS,MUJER,SOLTERO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 7,LOJA,URBANO,TERRENO BALDIO,2016-05-02,CUCHILLO            ,VIOLACION FAMILIAR DIRECTO (PERSONA CONOCIDA),MUJER,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 5,BOLIVAR,RURAL,VIA PUBLICA,2016-05-03,NAVAJA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-05-05,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,PARQUES Y PLAZAS,2016-05-04,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,RURAL,CASA/VILLA,2016-05-05,PRENDA TEXTIL,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 6,AZUAY,RURAL,CASA/VILLA,2016-05-05,PRENDA TEXTIL,ROBO A DOMICILIOS,MUJER,CASADO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-05,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-05-06,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-07,REVOLVER            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,CASA/VILLA,2016-05-05,REVOLVER            ,ROBO A DOMICILIOS,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,CASA/VILLA,2016-05-05,REVOLVER            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,URBANO,CEMENTERIOS,2016-05-06,CUCHILLO            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,URBANO,PARQUES Y PLAZAS,2016-05-07,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,URBANO,PLAYA,2016-05-07,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-05-08,PISTOLA             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,SANTA ELENA,RURAL,VIA PUBLICA,2016-05-07,REVOLVER            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,VIA PUBLICA,2016-05-09,MACHETE             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,RIO,2016-05-07,REPETIDORA          ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-05-11,MACHETE             ,MALTRATO,MUJER,SOLTERO,ECUADOR,BASICA
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,RURAL,MAR,2016-05-11,PISTOLA             ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-05-01,CORTO PUNZANTE,MALTRATO,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,VIA PUBLICA,2016-05-13,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,RURAL,FINCA,2016-05-14,MACHETE             ,LITIGIO DE BIENES,MUJER,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 6,AZUAY,URBANO,CENTROS DE REHABILITACION SOCIAL,2016-05-14,CORTO PUNZANTE,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 7,LOJA,URBANO,VIA PUBLICA,2016-05-15,CORTO PUNZANTE,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-05-14,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 1,IMBABURA,RURAL,VIA PUBLICA,2016-05-15,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 2,ORELLANA,URBANO,CASA/VILLA,2016-05-15,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-05-16,PALO,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-05-16,ROCA,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-05-14,NINGUNA,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-17,OTROS ARMA CORTA,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-05-18,MACHETE             ,ACTOS DE ODIO,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2016-05-19,ROCA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-05-19,ESCOPETA            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-20,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-20,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,SALAS DE BELLEZA,2016-05-19,CUCHILLO            ,EMOCIONAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,TERRENO BALDIO,2016-05-19,PRENDA TEXTIL,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-21,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-20,MACHETE             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-05-21,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-05-22,CUCHILLO            ,SENTIMENTAL,MUJER,VIUDO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-14,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2016-05-22,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,RURAL,FINCA,2016-05-20,PISTOLA             ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-21,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-05-20,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,RIO,2016-05-22,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 2,ORELLANA,URBANO,VIA PUBLICA,2016-05-22,NINGUNA,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-05-23,PISTOLA             ,RIÑAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 2,PICHINCHA,URBANO,VIA PUBLICA,2016-05-22,CUCHILLO            ,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,RURAL,VIA PUBLICA,2016-05-22,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-05-23,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
HOMICIDIO,ZONA 7,EL ORO,RURAL,HACIENDAS,2016-05-23,PISTOLA             ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,PRIMARIA
FEMICIDIO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2016-05-22,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,ZAMORA CHINCHIPE,RURAL,VIA PUBLICA,2016-05-22,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 7,EL ORO,URBANO,VIA PUBLICA,2016-05-24,PISTOLA             ,AMENAZA,HOMBRE,CASADO,PERU,
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2016-05-24,OTRO,RIÑAS,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 7,LOJA,URBANO,BOSQUE Y RESERVAS ECOLOGICAS,2016-05-23,OBJETO CONTUSO,EMOCIONAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2016-05-25,NINGUNA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,SECUNDARIA
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2016-05-25,NINGUNA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,CASA/VILLA,2016-05-25,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,AZUAY,RURAL,QUINTAS,2016-05-26,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,RURAL,VIA PUBLICA,2016-05-27,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-28,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-05-29,PISTOLA             ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-05-28,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2016-05-29,CUCHILLO            ,ROBO A DOMICILIOS,HOMBRE,CASADO,ECUADOR,BASICA
HOMICIDIO,ZONA 3,COTOPAXI,URBANO,VIA PUBLICA,2016-05-29,OBJETO CONTUSO,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2016-05-29,CUCHILLO            ,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 3,COTOPAXI,URBANO,CASA/VILLA,2016-05-29,BARRA,MALTRATO,MUJER,VIUDO,ECUADOR,NINGUNA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,CASA/VILLA,2016-05-30,REVOLVER            ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 7,LOJA,RURAL,VIA PUBLICA,2016-05-30,REVOLVER            ,ABIGEATO,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 4,MANABI,RURAL,CASA/VILLA,2016-05-31,REVOLVER            ,ROBO A PERSONAS,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,URBANO,DEPARTAMENTO EN CASA O EDIFICIO,2016-05-31,CINTA DE EMBALAJE,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2016-05-31,PISTOLA             ,ACTOS DE ODIO,HOMBRE,DIVORCIADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 6,MORONA SANTIAGO,RURAL,FINCA,2016-05-31,NINGUNA,SENTIMENTAL,MUJER,EN UNION DE HECHO,ECUADOR,BASICA
ASESINATO,ZONA 3,TUNGURAHUA,URBANO,CASA/VILLA,2016-05-31,CUCHILLO            ,ROBO A DOMICILIOS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-06-01,PISTOLA             ,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
FEMICIDIO,ZONA 5,GUAYAS,URBANO,CASA/VILLA,2016-06-02,CUCHILLO            ,SENTIMENTAL,MUJER,DIVORCIADO,ECUADOR,SUPERIOR
ASESINATO,ZONA 4,MANABI,URBANO,VIA PUBLICA,2016-06-02,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
FEMICIDIO,ZONA 6,AZUAY,RURAL,RIO,2016-05-25,NINGUNA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,VIA PUBLICA,2016-06-03,CARTUCHERA          ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,NINGUNA
ASESINATO,ZONA 7,EL ORO,RURAL,VIA PUBLICA,2016-06-04,PISTOLA             ,ROBO A PERSONAS,MUJER,CASADO,ECUADOR,BACHILLERATO
HOMICIDIO,ZONA 5,LOS RIOS,RURAL,"TIENDAS, MICROMERCADO, ABARROTES",2016-06-03,CARTUCHERA          ,ROBO A PERSONAS,HOMBRE,SOLTERO,ECUADOR,SUPERIOR
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-06-05,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,RURAL,CASA/VILLA,2016-06-05,MACHETE             ,ACTOS DE ODIO,HOMBRE,CASADO,ECUADOR,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,CASA/VILLA,2016-06-05,CUCHILLO            ,SENTIMENTAL,MUJER,EN UNION DE HECHO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2016-06-04,REVOLVER            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 2,PICHINCHA,RURAL,TERRENO BALDIO,2016-06-04,NINGUNA,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2016-06-05,PISTOLA             ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2016-06-05,OTRO,ROBO DE CARROS,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,GUAYAS,RURAL,VIA PUBLICA,2016-06-05,PISTOLA             ,RIÑAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,DEPARTAMENTO EN CASA O EDIFICIO,2016-06-07,REVOLVER            ,ROBO A PERSONAS,HOMBRE,CASADO,ECUADOR,BASICA
ASESINATO,ZONA 5,LOS RIOS,URBANO,VIA PUBLICA,2016-06-06,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 9,D.M. QUITO,URBANO,VIA PUBLICA,2016-06-07,NINGUNA,RIÑAS,MUJER,CASADO,ECUADOR,BASICA
FEMICIDIO,ZONA 4,MANABI,RURAL,MAR,2016-06-09,NINGUNA,SENTIMENTAL,MUJER,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-06-10,PISTOLA             ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,URBANO,VIA PUBLICA,2016-06-10,PISTOLA             ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),MUJER,SOLTERO,ECUADOR,INICIAL
ASESINATO,ZONA 2,PICHINCHA,RURAL,CASA/VILLA,2016-06-11,CUCHILLO            ,RIÑAS,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,FINCA,2016-06-10,PISTOLA             ,DEUDAS,HOMBRE,EN UNION DE HECHO,COLOMBIA,
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-06-11,MACHETE             ,ACTOS DE ODIO,HOMBRE,SOLTERO,ECUADOR,PRIMARIA
ASESINATO,ZONA 3,COTOPAXI,RURAL,TERRENO BALDIO,2016-06-11,NINGUNA,SENTIMENTAL,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 5,SANTA ELENA,URBANO,VIA PUBLICA,2016-06-11,REVOLVER            ,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 7,EL ORO,URBANO,CASA/VILLA,2016-06-12,PISTOLA             ,AMENAZA,HOMBRE,CASADO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 1,SUCUMBIOS,RURAL,CASA/VILLA,2016-06-13,REVOLVER            ,AMENAZA,HOMBRE,SOLTERO,ECUADOR,BASICA
ASESINATO,ZONA 1,ESMERALDAS,URBANO,VIA PUBLICA,2016-06-12,CUCHILLO            ,MALTRATO,HOMBRE,SOLTERO,ECUADOR,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,URBANO,MECANICAS,2016-06-12,CORTO PUNZANTE,AMENAZA,HOMBRE,CASADO,ECUADOR,PRIMARIA
